SRR11602150	151
SRR11602151	151
SRR11602152	151
SRR11602153	151
SRR11602154	151
SRR11602155	151
SRR11602156	151
SRR11602157	151
SRR11605259	150
SRR11605260	150
SRR11605261	150
SRR11605262	150
SRR11605263	150
SRR11605264	150
SRR11605265	150
SRR11605266	150
SRR11605267	150
SRR11605268	150
SRR11605269	150
SRR11605270	150
SRR11605271	150
SRR11605272	150
SRR11605274	150
SRR11909515	150
SRR11909887	150
SRR11909516	150
SRR11909888	150
SRR11910122	150
SRR11910123	150
SRR11910124	150
SRR11910125	150
SRR11910126	150
SRR11910127	150
SRR11910128	150
SRR11910129	150
SRR11910130	150
SRR11910131	150
SRR11910132	150
SRR11910133	250
SRR11910134	250
SRR11910135	250
SRR11910136	250
SRR11910137	250
SRR11910139	150
SRR11910138	150
SRR11910140	150
SRR11910141	150
SRR11910142	150
SRR11910143	250
SRR11910144	150
SRR11910145	250
SRR11910146	150
SRR11910148	150
SRR11910147	150
SRR11910149	150
SRR11910150	150
SRR11910151	150
SRR11910152	150
SRR11910153	150
SRR11910155	250
SRR11910156	150
SRR11910157	150
SRR11910158	150
SRR11910159	150
SRR11910160	150
SRR11910161	250
SRR11910162	150
SRR11910163	150
SRR11910164	150
SRR11910165	250
SRR11910166	250
SRR11910167	150
SRR11910168	150
SRR11910169	150
SRR11910170	150
SRR11910172	150
SRR11910173	150
SRR11910171	150
SRR11910174	150
SRR11910175	150
SRR11910177	150
SRR11910176	150
SRR11910178	150
SRR11910179	150
SRR11910182	150
SRR11910183	150
SRR11910181	150
SRR11910184	150
SRR11910185	150
SRR11910186	150
SRR11910187	150
SRR11910188	250
SRR11910189	250
SRR11910190	250
SRR11910191	250
SRR11910192	250
SRR11910194	250
SRR11910193	150
SRR11910195	250
SRR11910196	250
SRR11910197	250
SRR11910198	150
SRR11910199	150
SRR11910200	150
SRR11910201	150
SRR11910202	150
SRR11910203	150
SRR11910204	150
SRR11910205	150
SRR11910206	150
SRR11910207	150
SRR11910208	150
SRR11910209	150
SRR11910210	150
SRR11910211	150
SRR11910213	150
SRR11910212	150
SRR11910214	150
SRR11910215	250
SRR11910216	150
SRR11910217	250
SRR11910218	150
SRR11910219	150
SRR11910220	150
SRR11910221	150
SRR11910222	150
SRR11910223	150
SRR11910224	150
SRR11910225	250
SRR11910226	250
SRR11910227	250
SRR11910228	250
SRR11910229	250
SRR11910230	250
SRR11910231	250
SRR11910232	250
SRR11910233	150
SRR11910234	250
SRR11910235	250
SRR11910236	150
SRR11910237	250
SRR11910238	150
SRR11910239	150
SRR11910241	150
SRR11910240	150
SRR11910242	150
SRR11910243	150
SRR11910244	150
SRR11910245	150
SRR11910246	150
SRR11910247	150
SRR11910248	150
SRR11910249	150
SRR11910250	150
