	Subphylum	Relative_Abundance	Sample	Total_Reads	Reads_Subphylum
10270	Ustilaginomycotina	0.0	10270		
10271	Ustilaginomycotina	0.0	10271		
10272	Ustilaginomycotina	0.0	10272		
10273	Ustilaginomycotina	0.0	10273		
10274	Ustilaginomycotina	0.0018291486368146987	10274		
10275	Ustilaginomycotina	0.0021025823653788786	10275		
10276	Ustilaginomycotina	0.0012960026683746647	10276		
10277	Ustilaginomycotina	0.0009835346700768932	10277		
10278	Ustilaginomycotina	0.0008661467856777457	10278		
10279	Ustilaginomycotina	0.0012372763196405244	10279		
10280	Ustilaginomycotina	0.009247368320428002	10280		
10281	Ustilaginomycotina	0.0077215350588263915	10281		
10282	Ustilaginomycotina	0.007290252270589399	10282		
10283	Ustilaginomycotina	0.0	10283		
10284	Ustilaginomycotina	0.0	10284		
10285	Ustilaginomycotina	0.0	10285		
10286	Ustilaginomycotina	0.0	10286		
10287	Ustilaginomycotina	0.0	10287		
10288	Ustilaginomycotina	0.0	10288		
10289	Ustilaginomycotina	0.0	10289		
10290	Ustilaginomycotina	0.0	10290		
10291	Ustilaginomycotina	0.0	10291		
10292	Ustilaginomycotina	0.0	10292		
10293	Ustilaginomycotina	0.0	10293		
10294	Ustilaginomycotina	0.0	10294		
10295	Ustilaginomycotina	0.0	10295		
10296	Ustilaginomycotina	0.0	10296		
10297	Ustilaginomycotina	0.0	10297		
10298	Ustilaginomycotina	0.0	10298		
10299	Ustilaginomycotina	0.0	10299		
10300	Ustilaginomycotina	0.0	10300		
10301	Ustilaginomycotina	0.0	10301		
10302	Ustilaginomycotina	0.0012233337811608782	10302		
10303	Ustilaginomycotina	0.0	10303		
10304	Ustilaginomycotina	0.008682875921536742	10304		
10305	Ustilaginomycotina	0.0	10305		
10306	Ustilaginomycotina	0.0	10306		
10307	Ustilaginomycotina	0.0	10307		
10308	Ustilaginomycotina	0.0	10308		
10309	Ustilaginomycotina	0.12442233767165464	10309		
10310	Ustilaginomycotina	0.1485930679743646	10310		
10311	Ustilaginomycotina	0.10505087084518343	10311		
10312	Ustilaginomycotina	0.0015100087000661263	10312		
10313	Ustilaginomycotina	0.0	10313		
10314	Ustilaginomycotina	0.049866855771666774	10314		
10315	Ustilaginomycotina	0.0	10315		
10316	Ustilaginomycotina	0.0	10316		
10317	Ustilaginomycotina	0.0	10317		
10318	Ustilaginomycotina	0.0	10318		
10319	Ustilaginomycotina	0.0	10319		
10320	Ustilaginomycotina	0.0	10320		
10321	Ustilaginomycotina	0.0	10321		
10322	Ustilaginomycotina	0.0	10322		
10323	Ustilaginomycotina	0.0	10323		
10324	Ustilaginomycotina	0.0	10324		
10325	Ustilaginomycotina	0.0	10325		
10326	Ustilaginomycotina	0.0	10326		
10327	Ustilaginomycotina	0.007162927655544087	10327		
10328	Ustilaginomycotina	0.0	10328		
10329	Ustilaginomycotina	0.025401658496868706	10329		
10330	Ustilaginomycotina	0.0	10330		
10331	Ustilaginomycotina	0.0	10331		
10332	Ustilaginomycotina	0.0	10332		
10333	Ustilaginomycotina	0.0	10333		
10334	Ustilaginomycotina	0.0	10334		
10335	Ustilaginomycotina	0.0	10335		
10336	Ustilaginomycotina	0.0	10336		
10337	Ustilaginomycotina	0.0	10337		
10338	Ustilaginomycotina	0.0	10338		
10339	Ustilaginomycotina	0.0	10339		
10340	Ustilaginomycotina	0.0	10340		
10341	Ustilaginomycotina	0.0	10341		
10342	Ustilaginomycotina	0.0	10342		
10343	Ustilaginomycotina	0.0	10343		
10344	Ustilaginomycotina	0.0	10344		
10345	Ustilaginomycotina	0.0	10345		
10346	Ustilaginomycotina	0.0	10346		
10347	Ustilaginomycotina	0.0	10347		
10348	Ustilaginomycotina	0.0	10348		
10349	Ustilaginomycotina	0.0	10349		
10350	Ustilaginomycotina	0.0	10350		
10351	Ustilaginomycotina	0.0	10351		
10352	Ustilaginomycotina	0.0	10352		
10353	Ustilaginomycotina	0.0	10353		
10354	Ustilaginomycotina	0.0	10354		
10355	Ustilaginomycotina	0.0	10355		
10356	Ustilaginomycotina	0.0	10356		
10357	Ustilaginomycotina	0.0	10357		
10358	Ustilaginomycotina	0.0	10358		
10359	Ustilaginomycotina	0.0	10359		
10360	Ustilaginomycotina	0.0	10360		
10361	Ustilaginomycotina	0.0	10361		
10362	Ustilaginomycotina	0.0	10362		
10363	Ustilaginomycotina	0.0	10363		
10364	Ustilaginomycotina	0.01190552416321173	10364		
10365	Ustilaginomycotina	0.0	10365		
10366	Ustilaginomycotina	0.0	10366		
10367	Ustilaginomycotina	0.0	10367		
10368	Ustilaginomycotina	0.0	10368		
10369	Ustilaginomycotina	0.0	10369		
10370	Ustilaginomycotina	0.0	10370		
10371	Ustilaginomycotina	0.0	10371		
10372	Ustilaginomycotina	0.0	10372		
10373	Ustilaginomycotina	0.0	10373		
10374	Ustilaginomycotina	0.0	10374		
10375	Ustilaginomycotina	0.0	10375		
10376	Ustilaginomycotina	0.0	10376		
10377	Ustilaginomycotina	0.0	10377		
10378	Ustilaginomycotina	0.0	10378		
10379	Ustilaginomycotina	0.0	10379		
10380	Ustilaginomycotina	0.0	10380		
10381	Ustilaginomycotina	0.0	10381		
10382	Ustilaginomycotina	0.0	10382		
10383	Ustilaginomycotina	0.0	10383		
10384	Ustilaginomycotina	0.0	10384		
10385	Ustilaginomycotina	0.0	10385		
10386	Ustilaginomycotina	0.0	10386		
10387	Ustilaginomycotina	0.0	10387		
10388	Ustilaginomycotina	0.0	10388		
10389	Ustilaginomycotina	0.0	10389		
10390	Ustilaginomycotina	0.06629776403979362	10390		
10391	Ustilaginomycotina	0.0	10391		
10392	Ustilaginomycotina	0.0	10392		
10393	Ustilaginomycotina	0.0	10393		
10394	Ustilaginomycotina	0.0	10394		
10395	Ustilaginomycotina	0.0	10395		
10396	Ustilaginomycotina	0.0	10396		
10397	Ustilaginomycotina	0.0	10397		
10398	Ustilaginomycotina	0.0	10398		
10399	Ustilaginomycotina	0.0	10399		
10400	Ustilaginomycotina	0.0	10400		
10401	Ustilaginomycotina	0.0	10401		
10402	Ustilaginomycotina	0.0	10402		
10403	Ustilaginomycotina	0.0	10403		
10404	Ustilaginomycotina	0.0	10404		
10405	Ustilaginomycotina	0.0	10405		
10406	Ustilaginomycotina	0.0	10406		
10407	Ustilaginomycotina	0.0	10407		
10408	Ustilaginomycotina	0.0	10408		
10409	Ustilaginomycotina	0.0	10409		
10410	Ustilaginomycotina	0.0	10410		
10411	Ustilaginomycotina	0.0	10411		
10412	Ustilaginomycotina	0.0	10412		
10413	Ustilaginomycotina	0.0	10413		
10414	Ustilaginomycotina	0.0	10414		
10415	Ustilaginomycotina	0.0	10415		
10416	Ustilaginomycotina	0.0	10416		
10417	Ustilaginomycotina	0.0	10417		
10418	Ustilaginomycotina	0.0	10418		
10419	Ustilaginomycotina	0.0	10419		
10420	Ustilaginomycotina	0.0	10420		
10421	Ustilaginomycotina	0.0	10421		
10422	Ustilaginomycotina	0.0	10422		
10423	Ustilaginomycotina	0.0	10423		
10424	Ustilaginomycotina	0.0	10424		
10425	Ustilaginomycotina	0.0	10425		
10426	Ustilaginomycotina	0.0	10426		
10427	Ustilaginomycotina	0.0	10427		
10428	Ustilaginomycotina	0.0	10428		
10429	Ustilaginomycotina	0.0	10429		
10430	Ustilaginomycotina	0.0	10430		
10431	Ustilaginomycotina	0.0	10431		
10432	Ustilaginomycotina	0.0	10432		
10433	Ustilaginomycotina	0.0	10433		
10434	Ustilaginomycotina	0.0	10434		
10435	Ustilaginomycotina	0.0	10435		
10436	Ustilaginomycotina	0.0	10436		
10437	Ustilaginomycotina	0.0	10437		
10438	Ustilaginomycotina	0.0	10438		
10439	Ustilaginomycotina	0.0	10439		
10440	Ustilaginomycotina	0.0	10440		
10441	Ustilaginomycotina	0.0	10441		
10442	Ustilaginomycotina	0.0	10442		
10443	Ustilaginomycotina	0.0	10443		
10444	Ustilaginomycotina	0.0	10444		
10445	Ustilaginomycotina	0.0	10445		
10446	Ustilaginomycotina	0.0	10446		
10447	Ustilaginomycotina	0.0	10447		
10448	Ustilaginomycotina	0.0	10448		
10449	Ustilaginomycotina	7.267194159724708e-05	10449		
10450	Ustilaginomycotina	0.0	10450		
10451	Ustilaginomycotina	0.0	10451		
10452	Ustilaginomycotina	0.0	10452		
10453	Ustilaginomycotina	0.0	10453		
10454	Ustilaginomycotina	0.0	10454		
10455	Ustilaginomycotina	0.0	10455		
10456	Ustilaginomycotina	0.0	10456		
10457	Ustilaginomycotina	0.0	10457		
10458	Ustilaginomycotina	0.0	10458		
10459	Ustilaginomycotina	0.0	10459		
10460	Ustilaginomycotina	0.0	10460		
10461	Ustilaginomycotina	0.0	10461		
10462	Ustilaginomycotina	0.0	10462		
10463	Ustilaginomycotina	0.0	10463		
10464	Ustilaginomycotina	0.0	10464		
10465	Ustilaginomycotina	0.0	10465		
10466	Ustilaginomycotina	0.0	10466		
10467	Ustilaginomycotina	0.0	10467		
10468	Ustilaginomycotina	0.0	10468		
10469	Ustilaginomycotina	0.0	10469		
10470	Ustilaginomycotina	0.0	10470		
10471	Ustilaginomycotina	0.0	10471		
10472	Ustilaginomycotina	0.0	10472		
10473	Ustilaginomycotina	0.0	10473		
10474	Ustilaginomycotina	0.0	10474		
10475	Ustilaginomycotina	0.0	10475		
10476	Ustilaginomycotina	0.0	10476		
10477	Ustilaginomycotina	0.0	10477		
10478	Ustilaginomycotina	0.0	10478		
10479	Ustilaginomycotina	0.0	10479		
10480	Ustilaginomycotina	0.0	10480		
10481	Ustilaginomycotina	0.0	10481		
10482	Ustilaginomycotina	0.0	10482		
10483	Ustilaginomycotina	0.0	10483		
10484	Ustilaginomycotina	0.0	10484		
10485	Ustilaginomycotina	0.0	10485		
10486	Ustilaginomycotina	0.0	10486		
10487	Ustilaginomycotina	0.0	10487		
10488	Ustilaginomycotina	0.0	10488		
10489	Ustilaginomycotina	0.0	10489		
10490	Ustilaginomycotina	0.0	10490		
10491	Ustilaginomycotina	0.0	10491		
10492	Ustilaginomycotina	0.0	10492		
10493	Ustilaginomycotina	0.0	10493		
10494	Ustilaginomycotina	0.0	10494		
10495	Ustilaginomycotina	0.0	10495		
10496	Ustilaginomycotina	0.0	10496		
10497	Ustilaginomycotina	0.0	10497		
10498	Ustilaginomycotina	0.0	10498		
10499	Ustilaginomycotina	0.0	10499		
10500	Ustilaginomycotina	0.0	10500		
10501	Ustilaginomycotina	0.0	10501		
10502	Ustilaginomycotina	0.0	10502		
10503	Ustilaginomycotina	0.0	10503		
10504	Ustilaginomycotina	0.0	10504		
10505	Ustilaginomycotina	0.0	10505		
10506	Ustilaginomycotina	0.0	10506		
10507	Ustilaginomycotina	0.0	10507		
10508	Ustilaginomycotina	0.0	10508		
10509	Ustilaginomycotina	0.0	10509		
10510	Ustilaginomycotina	0.0	10510		
10511	Ustilaginomycotina	0.0	10511		
10512	Ustilaginomycotina	0.0	10512		
10513	Ustilaginomycotina	0.0	10513		
10514	Ustilaginomycotina	0.0	10514		
10515	Ustilaginomycotina	0.0	10515		
10516	Ustilaginomycotina	0.0	10516		
10517	Ustilaginomycotina	0.0	10517		
10518	Ustilaginomycotina	0.0	10518		
10519	Ustilaginomycotina	0.0	10519		
10520	Ustilaginomycotina	0.0	10520		
10521	Ustilaginomycotina	0.0	10521		
10522	Ustilaginomycotina	0.0	10522		
10523	Ustilaginomycotina	0.0	10523		
10524	Ustilaginomycotina	0.0	10524		
10525	Ustilaginomycotina	0.0	10525		
10526	Ustilaginomycotina	0.0	10526		
10527	Ustilaginomycotina	0.0	10527		
10528	Ustilaginomycotina	0.0	10528		
10529	Ustilaginomycotina	0.0	10529		
10530	Ustilaginomycotina	0.0	10530		
10531	Ustilaginomycotina	0.003931956725380547	10531		
10532	Ustilaginomycotina	0.056193989553246074	10532		
10533	Ustilaginomycotina	0.05276851550400808	10533		
10534	Ustilaginomycotina	0.020244803622726654	10534		
10535	Ustilaginomycotina	0.006061254858566262	10535		
10536	Ustilaginomycotina	0.07512007358168182	10536		
10537	Ustilaginomycotina	0.0375053132527108	10537		
10538	Ustilaginomycotina	0.2562660736427769	10538		
10539	Ustilaginomycotina	0.09851310066246524	10539		
10540	Ustilaginomycotina	0.0037500781166431964	10540		
10541	Ustilaginomycotina	0.002337621148746484	10541		
10542	Ustilaginomycotina	0.00217054089685783	10542		
10543	Ustilaginomycotina	0.00031221950422754126	10543		
10544	Ustilaginomycotina	0.0	10544		
10545	Ustilaginomycotina	0.0	10545		
10546	Ustilaginomycotina	0.0	10546		
10547	Ustilaginomycotina	0.00023900240015770332	10547		
10548	Ustilaginomycotina	0.0004547054281824606	10548		
10549	Ustilaginomycotina	0.0	10549		
10550	Ustilaginomycotina	0.0008688619612289611	10550		
10551	Ustilaginomycotina	0.0	10551		
10552	Ustilaginomycotina	0.001603495098575893	10552		
10553	Ustilaginomycotina	0.0	10553		
10554	Ustilaginomycotina	0.0	10554		
10555	Ustilaginomycotina	0.0	10555		
10556	Ustilaginomycotina	0.0	10556		
10557	Ustilaginomycotina	0.0	10557		
10558	Ustilaginomycotina	0.0	10558		
10559	Ustilaginomycotina	0.0	10559		
10560	Ustilaginomycotina	0.0	10560		
10561	Ustilaginomycotina	0.0	10561		
10562	Ustilaginomycotina	0.0	10562		
10563	Ustilaginomycotina	0.0	10563		
10564	Ustilaginomycotina	0.0	10564		
10565	Ustilaginomycotina	0.0	10565		
10566	Ustilaginomycotina	0.0	10566		
10567	Ustilaginomycotina	0.0	10567		
10568	Ustilaginomycotina	0.0	10568		
10569	Ustilaginomycotina	0.0	10569		
10570	Ustilaginomycotina	0.0	10570		
10571	Ustilaginomycotina	0.0	10571		
10572	Ustilaginomycotina	0.0	10572		
10573	Ustilaginomycotina	0.0	10573		
10574	Ustilaginomycotina	0.0	10574		
10575	Ustilaginomycotina	0.0	10575		
10576	Ustilaginomycotina	0.0	10576		
10577	Ustilaginomycotina	0.0	10577		
10578	Ustilaginomycotina	0.0	10578		
10579	Ustilaginomycotina	0.0	10579		
10580	Ustilaginomycotina	0.0	10580		
10581	Ustilaginomycotina	0.0	10581		
10582	Ustilaginomycotina	0.0	10582		
10583	Ustilaginomycotina	0.0	10583		
10584	Ustilaginomycotina	0.0	10584		
10585	Ustilaginomycotina	0.0	10585		
10586	Ustilaginomycotina	0.0	10586		
10587	Ustilaginomycotina	0.0	10587		
10588	Ustilaginomycotina	0.0	10588		
10589	Ustilaginomycotina	0.0	10589		
10590	Ustilaginomycotina	0.0	10590		
10591	Ustilaginomycotina	0.0	10591		
10592	Ustilaginomycotina	0.0	10592		
10593	Ustilaginomycotina	0.0	10593		
10594	Ustilaginomycotina	0.0	10594		
10595	Ustilaginomycotina	0.0	10595		
10596	Ustilaginomycotina	0.0	10596		
10597	Ustilaginomycotina	0.0	10597		
10598	Ustilaginomycotina	0.0	10598		
10599	Ustilaginomycotina	0.0	10599		
10600	Ustilaginomycotina	0.0	10600		
10601	Ustilaginomycotina	0.0	10601		
10602	Ustilaginomycotina	0.0	10602		
10603	Ustilaginomycotina	0.0	10603		
10604	Ustilaginomycotina	0.0	10604		
10605	Ustilaginomycotina	0.0	10605		
10606	Ustilaginomycotina	0.0	10606		
10607	Ustilaginomycotina	0.0	10607		
10608	Ustilaginomycotina	0.0	10608		
10609	Ustilaginomycotina	0.0	10609		
10610	Ustilaginomycotina	0.0	10610		
10611	Ustilaginomycotina	0.0	10611		
10612	Ustilaginomycotina	0.0	10612		
10613	Ustilaginomycotina	0.0	10613		
10614	Ustilaginomycotina	0.0	10614		
10615	Ustilaginomycotina	0.0	10615		
10616	Ustilaginomycotina	0.0	10616		
10617	Ustilaginomycotina	0.0	10617		
10618	Ustilaginomycotina	0.0	10618		
10619	Ustilaginomycotina	0.0	10619		
10620	Ustilaginomycotina	0.0	10620		
10621	Ustilaginomycotina	0.0	10621		
10622	Ustilaginomycotina	0.0	10622		
10623	Ustilaginomycotina	0.0	10623		
10624	Ustilaginomycotina	0.0	10624		
10625	Ustilaginomycotina	0.0	10625		
10626	Ustilaginomycotina	0.0	10626		
10627	Ustilaginomycotina	0.0	10627		
10628	Ustilaginomycotina	0.0	10628		
10629	Ustilaginomycotina	0.0	10629		
10630	Ustilaginomycotina	0.0	10630		
10631	Ustilaginomycotina	0.0	10631		
10632	Ustilaginomycotina	0.0	10632		
10633	Ustilaginomycotina	0.0	10633		
10634	Ustilaginomycotina	0.0	10634		
10635	Ustilaginomycotina	0.0	10635		
10636	Ustilaginomycotina	0.0	10636		
10637	Ustilaginomycotina	0.0	10637		
10638	Ustilaginomycotina	0.0	10638		
10639	Ustilaginomycotina	0.0	10639		
10640	Ustilaginomycotina	0.0	10640		
10641	Ustilaginomycotina	0.0	10641		
10642	Ustilaginomycotina	0.0	10642		
10643	Ustilaginomycotina	0.0	10643		
10644	Ustilaginomycotina	0.0	10644		
10645	Ustilaginomycotina	0.0	10645		
10646	Ustilaginomycotina	0.0	10646		
10647	Ustilaginomycotina	0.0	10647		
10648	Ustilaginomycotina	0.0	10648		
10649	Ustilaginomycotina	0.0	10649		
10650	Ustilaginomycotina	0.0	10650		
10651	Ustilaginomycotina	0.0	10651		
10652	Ustilaginomycotina	0.0	10652		
10653	Ustilaginomycotina	0.0	10653		
10654	Ustilaginomycotina	0.0	10654		
10655	Ustilaginomycotina	0.0	10655		
10656	Ustilaginomycotina	0.0	10656		
10657	Ustilaginomycotina	0.0	10657		
10658	Ustilaginomycotina	0.0	10658		
10659	Ustilaginomycotina	0.0	10659		
10660	Ustilaginomycotina	0.0	10660		
10661	Ustilaginomycotina	0.0	10661		
10662	Ustilaginomycotina	0.0	10662		
10663	Ustilaginomycotina	0.0	10663		
10664	Ustilaginomycotina	0.0	10664		
10665	Ustilaginomycotina	0.0	10665		
10666	Ustilaginomycotina	0.0	10666		
10667	Ustilaginomycotina	0.0	10667		
10668	Ustilaginomycotina	0.0	10668		
10669	Ustilaginomycotina	0.0	10669		
10670	Ustilaginomycotina	0.0	10670		
10671	Ustilaginomycotina	0.0	10671		
10672	Ustilaginomycotina	0.0	10672		
10673	Ustilaginomycotina	0.0	10673		
10674	Ustilaginomycotina	0.0	10674		
10675	Ustilaginomycotina	0.0	10675		
10676	Ustilaginomycotina	0.0	10676		
10677	Ustilaginomycotina	0.0	10677		
10678	Ustilaginomycotina	0.0	10678		
10679	Ustilaginomycotina	0.0	10679		
10680	Ustilaginomycotina	0.0	10680		
10681	Ustilaginomycotina	0.0	10681		
10682	Ustilaginomycotina	0.0	10682		
10683	Ustilaginomycotina	0.0	10683		
10684	Ustilaginomycotina	0.0	10684		
10685	Ustilaginomycotina	0.0	10685		
10686	Ustilaginomycotina	0.0	10686		
10687	Ustilaginomycotina	0.0	10687		
10688	Ustilaginomycotina	0.0	10688		
10689	Ustilaginomycotina	0.0	10689		
10690	Ustilaginomycotina	0.0	10690		
10691	Ustilaginomycotina	0.0	10691		
10692	Ustilaginomycotina	0.0	10692		
10693	Ustilaginomycotina	0.0	10693		
10694	Ustilaginomycotina	0.0	10694		
10695	Ustilaginomycotina	0.0	10695		
10696	Ustilaginomycotina	0.0	10696		
10697	Ustilaginomycotina	0.0	10697		
10698	Ustilaginomycotina	0.0	10698		
10699	Ustilaginomycotina	0.0	10699		
10700	Ustilaginomycotina	0.0	10700		
10701	Ustilaginomycotina	0.0	10701		
10702	Ustilaginomycotina	0.0	10702		
10703	Ustilaginomycotina	0.0	10703		
10704	Ustilaginomycotina	0.0	10704		
10705	Ustilaginomycotina	0.0	10705		
10706	Ustilaginomycotina	0.0	10706		
10707	Ustilaginomycotina	0.0	10707		
10708	Ustilaginomycotina	0.0	10708		
10709	Ustilaginomycotina	0.0	10709		
10710	Ustilaginomycotina	0.0	10710		
10711	Ustilaginomycotina	0.0	10711		
10712	Ustilaginomycotina	0.0	10712		
10713	Ustilaginomycotina	0.0	10713		
10714	Ustilaginomycotina	0.0	10714		
10715	Ustilaginomycotina	0.0	10715		
10716	Ustilaginomycotina	0.0	10716		
10717	Ustilaginomycotina	0.0	10717		
10718	Ustilaginomycotina	0.0	10718		
10719	Ustilaginomycotina	0.0	10719		
10720	Ustilaginomycotina	0.0	10720		
10721	Ustilaginomycotina	0.0	10721		
10722	Ustilaginomycotina	0.0	10722		
10723	Ustilaginomycotina	0.0	10723		
10724	Ustilaginomycotina	0.0	10724		
10725	Ustilaginomycotina	0.0	10725		
10726	Ustilaginomycotina	0.0	10726		
10727	Ustilaginomycotina	0.0	10727		
10728	Ustilaginomycotina	0.0	10728		
10729	Ustilaginomycotina	0.0	10729		
10730	Ustilaginomycotina	0.0	10730		
10731	Ustilaginomycotina	0.0	10731		
10732	Ustilaginomycotina	0.0	10732		
10733	Ustilaginomycotina	0.0	10733		
10734	Ustilaginomycotina	0.0	10734		
10735	Ustilaginomycotina	0.0	10735		
10736	Ustilaginomycotina	0.0	10736		
10737	Ustilaginomycotina	0.0	10737		
10738	Ustilaginomycotina	0.0	10738		
10739	Ustilaginomycotina	0.0	10739		
10740	Ustilaginomycotina	0.0	10740		
10741	Ustilaginomycotina	0.0	10741		
10742	Ustilaginomycotina	0.0	10742		
10743	Ustilaginomycotina	0.0	10743		
10744	Ustilaginomycotina	0.0	10744		
10745	Ustilaginomycotina	0.0	10745		
10746	Ustilaginomycotina	0.0	10746		
10747	Ustilaginomycotina	0.0	10747		
10748	Ustilaginomycotina	0.0	10748		
10749	Ustilaginomycotina	0.0	10749		
10750	Ustilaginomycotina	0.0	10750		
10751	Ustilaginomycotina	0.0	10751		
10752	Ustilaginomycotina	0.0	10752		
10753	Ustilaginomycotina	0.0	10753		
10754	Ustilaginomycotina	0.0	10754		
10755	Ustilaginomycotina	0.0	10755		
10756	Ustilaginomycotina	0.0	10756		
10757	Ustilaginomycotina	0.0	10757		
10758	Ustilaginomycotina	0.0	10758		
10759	Ustilaginomycotina	0.0	10759		
10760	Ustilaginomycotina	0.0	10760		
10761	Ustilaginomycotina	0.0	10761		
10762	Ustilaginomycotina	0.0	10762		
10763	Ustilaginomycotina	0.0	10763		
10764	Ustilaginomycotina	0.0	10764		
10765	Ustilaginomycotina	0.0	10765		
10766	Ustilaginomycotina	0.0	10766		
10767	Ustilaginomycotina	0.0	10767		
10768	Ustilaginomycotina	0.0	10768		
10769	Ustilaginomycotina	0.0	10769		
10770	Ustilaginomycotina	0.0	10770		
10771	Ustilaginomycotina	0.0	10771		
10772	Ustilaginomycotina	0.0	10772		
10773	Ustilaginomycotina	0.0	10773		
10774	Ustilaginomycotina	0.0	10774		
10775	Ustilaginomycotina	0.0	10775		
10776	Ustilaginomycotina	0.0	10776		
10777	Ustilaginomycotina	0.0	10777		
10778	Ustilaginomycotina	0.0	10778		
10779	Ustilaginomycotina	0.0	10779		
10780	Ustilaginomycotina	0.0	10780		
10781	Ustilaginomycotina	0.0	10781		
10782	Ustilaginomycotina	0.0	10782		
10783	Ustilaginomycotina	0.0	10783		
10784	Ustilaginomycotina	0.0	10784		
10785	Ustilaginomycotina	0.0	10785		
10786	Ustilaginomycotina	0.0	10786		
10787	Ustilaginomycotina	0.0	10787		
10788	Ustilaginomycotina	0.0	10788		
10789	Ustilaginomycotina	0.0	10789		
10790	Ustilaginomycotina	0.0	10790		
10791	Ustilaginomycotina	0.0	10791		
10792	Ustilaginomycotina	0.0	10792		
10793	Ustilaginomycotina	0.0	10793		
10794	Ustilaginomycotina	0.0	10794		
10795	Ustilaginomycotina	0.0	10795		
10796	Ustilaginomycotina	0.0	10796		
10797	Ustilaginomycotina	0.0	10797		
10798	Ustilaginomycotina	0.0	10798		
10799	Ustilaginomycotina	0.0	10799		
10800	Ustilaginomycotina	0.0	10800		
10801	Ustilaginomycotina	0.0	10801		
10802	Ustilaginomycotina	0.0	10802		
10803	Ustilaginomycotina	0.0	10803		
10804	Ustilaginomycotina	0.0	10804		
10805	Ustilaginomycotina	0.0	10805		
10806	Ustilaginomycotina	0.0	10806		
10807	Ustilaginomycotina	0.0	10807		
10808	Ustilaginomycotina	0.0	10808		
10809	Ustilaginomycotina	0.0	10809		
10810	Ustilaginomycotina	0.0	10810		
10811	Ustilaginomycotina	0.0	10811		
10812	Ustilaginomycotina	0.0	10812		
10813	Ustilaginomycotina	0.0	10813		
10814	Ustilaginomycotina	0.0	10814		
10815	Ustilaginomycotina	0.0	10815		
10816	Ustilaginomycotina	0.0	10816		
10817	Ustilaginomycotina	0.0	10817		
10818	Ustilaginomycotina	0.0	10818		
10819	Ustilaginomycotina	0.0	10819		
10820	Ustilaginomycotina	0.0	10820		
10821	Ustilaginomycotina	0.0	10821		
10822	Ustilaginomycotina	0.0	10822		
10823	Ustilaginomycotina	0.0	10823		
10824	Ustilaginomycotina	0.0	10824		
10825	Ustilaginomycotina	0.0	10825		
10826	Ustilaginomycotina	0.0	10826		
10827	Ustilaginomycotina	0.0	10827		
10828	Ustilaginomycotina	0.0	10828		
10829	Ustilaginomycotina	0.0	10829		
10830	Ustilaginomycotina	0.0	10830		
10831	Ustilaginomycotina	0.0	10831		
10832	Ustilaginomycotina	0.0	10832		
10833	Ustilaginomycotina	0.0	10833		
10834	Ustilaginomycotina	0.0	10834		
10835	Ustilaginomycotina	0.0	10835		
10836	Ustilaginomycotina	0.0	10836		
10837	Ustilaginomycotina	0.0	10837		
10838	Ustilaginomycotina	0.0	10838		
10839	Ustilaginomycotina	0.0	10839		
10840	Ustilaginomycotina	0.0	10840		
10841	Ustilaginomycotina	0.0	10841		
10842	Ustilaginomycotina	0.0	10842		
10843	Ustilaginomycotina	0.0	10843		
10844	Ustilaginomycotina	0.0	10844		
10845	Ustilaginomycotina	0.0	10845		
10846	Ustilaginomycotina	0.0	10846		
10847	Ustilaginomycotina	0.0	10847		
10848	Ustilaginomycotina	0.0	10848		
10849	Ustilaginomycotina	0.0	10849		
10850	Ustilaginomycotina	0.0	10850		
10851	Ustilaginomycotina	0.0	10851		
10852	Ustilaginomycotina	0.0	10852		
10853	Ustilaginomycotina	0.0	10853		
10854	Ustilaginomycotina	0.0	10854		
10855	Ustilaginomycotina	0.0	10855		
10856	Ustilaginomycotina	0.0	10856		
10857	Ustilaginomycotina	0.0	10857		
10858	Ustilaginomycotina	0.0	10858		
10859	Ustilaginomycotina	0.0	10859		
10860	Ustilaginomycotina	0.0	10860		
10861	Ustilaginomycotina	0.0	10861		
10862	Ustilaginomycotina	0.0	10862		
10863	Ustilaginomycotina	0.0	10863		
10864	Ustilaginomycotina	0.0	10864		
10865	Ustilaginomycotina	0.0	10865		
10866	Ustilaginomycotina	0.0	10866		
10867	Ustilaginomycotina	0.0	10867		
10868	Ustilaginomycotina	0.0	10868		
10869	Ustilaginomycotina	0.0	10869		
10870	Ustilaginomycotina	0.0	10870		
10871	Ustilaginomycotina	0.0	10871		
10872	Ustilaginomycotina	0.0	10872		
10873	Ustilaginomycotina	0.0	10873		
10874	Ustilaginomycotina	0.0	10874		
10875	Ustilaginomycotina	0.0	10875		
10876	Ustilaginomycotina	0.0	10876		
10877	Ustilaginomycotina	0.0	10877		
10878	Ustilaginomycotina	0.0	10878		
10879	Ustilaginomycotina	0.0	10879		
10880	Ustilaginomycotina	0.0	10880		
10881	Ustilaginomycotina	0.0	10881		
10882	Ustilaginomycotina	0.0	10882		
10883	Ustilaginomycotina	0.0	10883		
10884	Ustilaginomycotina	0.0	10884		
10885	Ustilaginomycotina	0.0	10885		
10886	Ustilaginomycotina	0.0	10886		
10887	Ustilaginomycotina	0.0	10887		
10888	Ustilaginomycotina	0.0	10888		
10889	Ustilaginomycotina	0.0	10889		
10890	Ustilaginomycotina	0.0	10890		
10891	Ustilaginomycotina	0.0	10891		
10892	Ustilaginomycotina	0.0	10892		
10893	Ustilaginomycotina	0.0	10893		
10894	Ustilaginomycotina	0.0	10894		
