File_ID	reads_length	Name	Rank	Lineage	Taxid	sample_name	empo_1	empo_2	empo_3	empo_4	highest_taxa	genus	isyeast	subphylum
ERR5002013	21133670					13114.rohwer.86.s001	Free-living	Saline	Surface (saline)	Surface (saline)				NA
ERR5001991	22751892					13114.rohwer.84.s005	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5002194	4965640					13114.thomas.18.s017	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5002030	18712218					13114.sandin.54.s009	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5002195	5162644					13114.thomas.18.s018	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5002215	3994260					13114.thomas.19.s014	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5002032	18671798					13114.sandin.54.s011	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5002221	3246922					13114.thomas.19.s021	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5002217	4321606					13114.thomas.19.s017	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5002225	4075294					13114.thomas.19.s025	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5002218	5156400					13114.thomas.19.s018	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5002208	7128680					13114.thomas.19.s002	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5002197	9995682					13114.thomas.18.s020	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5002084	30827864					13114.song.51.s010	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003043	5042178					13114.bittleston.68.s014	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5003014	18594710					13114.berry.2.s003	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003037	16786652					13114.bittleston.68.s006	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5003091	2493564					13114.jensen.43.s005	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003012	21406882					13114.berry.2.s001	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003050	18865838					13114.bowen.74.s006	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003112	5596244					13114.king.27.s009	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003087	12962990					13114.jensen.43.s001	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003101	17058966					13114.jensen.43.s015	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003119	15974958					13114.king.27.s016	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003116	18881676					13114.king.27.s013	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003126	16026964					13114.macrae.crerar.3.s005	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003125	22964122					13114.macrae.crerar.3.s004	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003132	18158642					13114.macrae.crerar.3.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003151	3394082					13114.mcmahon.21.s001	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003152	4337854					13114.mcmahon.21.s002	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003144	12023314					13114.mayer.34.s004	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003156	2976416					13114.mcmahon.21.s006	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003133	16273326					13114.makhalanyane.46.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003155	5045316					13114.mcmahon.21.s005	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003079	45668360					13114.girguis.50.s005	Host-associated	Animal	Animal distal gut	Animal distal gut (saline)				NA
ERR5003162	2367226					13114.mcmahon.21.s012	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003157	5000662					13114.mcmahon.21.s007	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003163	4466818					13114.mcmahon.21.s013	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003164	4230240					13114.mcmahon.21.s014	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003167	4714442					13114.mcmahon.21.s017	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003161	8994320					13114.mcmahon.21.s011	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003169	17504588					13114.metcalf.40.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003207	13428290					13114.myrold.59.s005	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003258	3260880					13114.pinto.63.s021	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)				NA
ERR5003274	1314976					13114.rohwer.84.s014	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003269	4622066					13114.rohwer.84.s004	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003298	1928612					13114.roy.chowdhury.45.s010	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5003275	7838856					13114.rohwer.85.s001	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5002135	141443184					13114.stegen.36.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003301	13521414					13114.roy.chowdhury.45.s016	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5003328	13542234					13114.seedorf.71.s001	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003286	20605622					13114.rohwer.85.s019	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003353	1923314					13114.smith.39.s006	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003348	5639128					13114.smith.39.s001	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003306	27756388					13114.sandin.54.s004	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5003336	21856984					13114.seedorf.71.s011	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003408	3446194					13114.stegen.36.s003	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003411	9914708					13114.stegen.36.s007	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003441	3794358					13114.stewart.26.s005	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003442	3934488					13114.stewart.26.s006	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003417	14393346					13114.stegen.36.s013	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003376	41732186					13114.song.52.s003	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003380	41763760					13114.song.52.s007	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003382	41411170					13114.song.52.s009	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003460	5243684					13114.thomas.18.s004	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003462	4164988					13114.thomas.18.s006	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003461	6080374					13114.thomas.18.s005	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003463	6648462					13114.thomas.18.s007	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003483	2736236					13114.thomas.18.s027	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003467	5302460					13114.thomas.18.s011	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003478	4964602					13114.thomas.18.s022	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003389	41016756					13114.song.53.s001	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003488	3592336					13114.thomas.19.s003	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003489	4312076					13114.thomas.19.s004	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003490	4565636					13114.thomas.19.s007	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003491	6687702					13114.thomas.19.s008	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003493	5344968					13114.thomas.19.s010	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003502	4781262					13114.thomas.19.s023	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003561	4					13114.BLANK1.1C	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5003563	212					13114.BLANK2.2A	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5003568	22					13114.BLANK3.3B	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5003569	50					13114.BLANK3.3C	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5003573	88					13114.BLANK4.3C	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5003574	238					13114.BLANK4.3D	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5003498	6271614					13114.thomas.19.s019	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003505	4846662					13114.thomas.19.s026	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003503	5793454					13114.thomas.19.s024	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003495	8344768					13114.thomas.19.s015	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5003585	16431896					13114.berry.2.s006	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003528	19190030					13114.zaneveld.9.s003	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5003515	23993374					13114.tucker.58.s016	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003600	5637018					13114.bittleston.68.s001	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5003596	14324750					13114.berry.2.s017	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003614	2143214					13114.bittleston.68.s015	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5003611	4804516					13114.bittleston.68.s012	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5003595	20730642					13114.berry.2.s016	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003598	12549480					13114.berry.2.s019	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003592	25438624					13114.berry.2.s013	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003659	941944					13114.jensen.43.s002	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003587	27625858					13114.berry.2.s008	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003604	18365436					13114.bittleston.68.s005	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5003607	17844580					13114.bittleston.68.s008	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5003665	1574594					13114.jensen.43.s008	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003661	12381348					13114.jensen.43.s004	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003635	17116310					13114.distel.72.s005	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5003664	14721568					13114.jensen.43.s007	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003666	10140742					13114.jensen.43.s009	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003641	22707816					13114.distel.72.s011	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5003674	8183722					13114.jensen.43.s017	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003693	898					13114.king.27.s017	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003697	70					13114.king.27.s021	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003694	4541220					13114.king.27.s018	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003667	22466786					13114.jensen.43.s010	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003705	4508926					13114.macrae.crerar.3.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003711	750					13114.makhalanyane.46.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003714	207812					13114.makhalanyane.46.s005	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003718	155732					13114.makhalanyane.46.s009	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003720	3654					13114.makhalanyane.47.s001	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003723	366					13114.makhalanyane.47.s004	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003727	890					13114.makhalanyane.47.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003668	23131672					13114.jensen.43.s011	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003653	37244198					13114.girguis.50.s008	Host-associated	Animal	Animal distal gut	Animal distal gut (saline)				NA
ERR5003703	10465424					13114.macrae.crerar.3.s006	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003699	14304614					13114.macrae.crerar.3.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003707	4907550					13114.macrae.crerar.3.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003696	18802102					13114.king.27.s020	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003752	10128042					13114.metcalf.40.s004	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003732	22197846					13114.mayer.33.s004	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003743	21665692					13114.mayer.34.s008	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003758	21326452					13114.metcalf.40.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003757	22194584					13114.metcalf.40.s009	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003747	28650678					13114.mcmahon.21.s009	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5003818	581294					13114.mousseau.88.s048	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003807	6216332					13114.mousseau.88.s036	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003819	14911492					13114.mousseau.88.s049	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003836	158298					13114.mousseau.88.s067	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003816	16885242					13114.mousseau.88.s046	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003823	14765916					13114.mousseau.88.s053	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003825	15534702					13114.mousseau.88.s055	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003835	8725194					13114.mousseau.88.s066	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003854	3204152					13114.mousseau.88.s085	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003828	17708506					13114.mousseau.88.s058	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003801	30810488					13114.mousseau.88.s030	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003873	11397892					13114.mousseau.88.s104	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003905	3342					13114.myrold.59.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003855	16208164					13114.mousseau.88.s086	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5003882	19329976					13114.myrold.5.s001	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003929	542286					13114.palenik.42.s014	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003893	15461678					13114.myrold.5.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003886	35170344					13114.myrold.5.s005	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003975	92					13114.rohwer.85.s009	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003976	129158					13114.rohwer.85.s010	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003997	155428					13114.roy.chowdhury.45.s001	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5003998	13358					13114.roy.chowdhury.45.s002	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5003999	18118					13114.roy.chowdhury.45.s003	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5004001	3746					13114.roy.chowdhury.45.s005	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5004007	591374					13114.roy.chowdhury.45.s011	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5004014	26422					13114.roy.chowdhury.45.s018	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5004021	126006					13114.sandin.54.s001	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004022	139938					13114.sandin.54.s002	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004025	604754					13114.sandin.54.s005	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004002	14358292					13114.roy.chowdhury.45.s006	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5004017	7684548					13114.roy.chowdhury.45.s021	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5004040	22018					13114.schmidt.56.s005	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004045	2944					13114.schmidt.56.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004046	14038					13114.schmidt.56.s011	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003965	20381844					13114.rohwer.84.s007	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004037	1016430					13114.schmidt.56.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004051	7376					13114.schmidt.56.s016	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004054	22666					13114.schmidt.56.s019	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004027	5034502					13114.sandin.54.s007	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004016	16204852					13114.roy.chowdhury.45.s020	Free-living	Non-saline	Soil (non-saline)	Soil (saline)				NA
ERR5004030	17071184					13114.sandin.54.s010	Host-associated	Animal	Animal proximal gut	Animal proximal gut (saline)				NA
ERR5004069	213564					13114.seedorf.71.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004047	14047906					13114.schmidt.56.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004076	318730					13114.shade.23.s001	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004049	15487226					13114.schmidt.56.s014	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004059	18751984					13114.schmidt.56.s024	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004089	846234					13114.smith.39.s004	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004068	13725482					13114.seedorf.71.s007	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004093	401574					13114.smith.39.s008	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004087	4910318					13114.smith.39.s002	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004105	36140640					13114.song.51.s012	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004152	45940					13114.stegen.36.s005	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004118	35372506					13114.song.52.s005	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004137	16774274					13114.song.53.s009	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004167	3222					13114.stegen.37.s005	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004162	9716910					13114.stegen.36.s015	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004155	17208800					13114.stegen.36.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003787	178639060					13114.mousseau.88.s016	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004159	20724106					13114.stegen.36.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004193	1325160					13114.stewart.26.s003	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004213	14677948					13114.thomas.18.s003	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004233	452					13114.thomas.18.s032	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004223	14887102					13114.thomas.18.s019	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004235	358					13114.thomas.18.s034	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004143	77065632					13114.song.53.s015	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004243	30					13114.thomas.18.s042	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004212	30497398					13114.thomas.18.s002	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004221	21036742					13114.thomas.18.s015	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004219	25942770					13114.thomas.18.s013	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004234	12329828					13114.thomas.18.s033	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004252	5111260					13114.thomas.18.s051	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004251	8203814					13114.thomas.18.s050	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004241	14360072					13114.thomas.18.s040	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004260	2637224					13114.thomas.19.s051	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004244	11548994					13114.thomas.18.s043	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004270	1878310					13114.thomas.19.s061	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004275	18330					13114.tucker.58.s002	Free-living	Non-saline	Subsurface (non-saline)	Subsurface (non-saline)				NA
ERR5004278	2480					13114.tucker.58.s005	Free-living	Non-saline	Subsurface (non-saline)	Subsurface (non-saline)				NA
ERR5004283	526906					13114.tucker.58.s010	Free-living	Non-saline	Subsurface (non-saline)	Subsurface (non-saline)				NA
ERR5004272	2864456					13114.thomas.19.s063	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004274	2222750					13114.tucker.58.s001	Free-living	Non-saline	Subsurface (non-saline)	Subsurface (non-saline)				NA
ERR5004266	4572550					13114.thomas.19.s057	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004300	368750					13114.uren.82.s011	Host-associated	Fungus	Fungus corpus	Fungus corpus (non-saline)				NA
ERR5004255	8090210					13114.thomas.18.s054	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004249	14432014					13114.thomas.18.s048	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004247	15207334					13114.thomas.18.s046	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004261	9371500					13114.thomas.19.s052	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004347	32					13114.BLANK1.1A	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004348	88					13114.BLANK1.1B	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004349	70					13114.BLANK1.1D	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004351	434					13114.BLANK2.2B	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004352	214					13114.BLANK2.2C	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004353	264					13114.BLANK2.2D	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004354	50					13114.BLANK3.3A	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004357	50					13114.BLANK3.3D	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004358	28					13114.BLANK4.3A	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004359	32					13114.BLANK4.3B	Control	Negative	Sterile water blank	Sterile water blank				NA
ERR5004262	9319168					13114.thomas.19.s053	Host-associated	Plant	Plant surface	Plant surface (saline)				NA
ERR5004373	4416216					13114.berry.2.s007	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004311	7995802					13114.zaneveld.9.s010	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5004371	5498120					13114.berry.2.s005	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5003790	250066480					13114.mousseau.88.s019	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004370	9571552					13114.berry.2.s004	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004378	6018772					13114.berry.2.s012	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004285	19422068					13114.tucker.58.s012	Free-living	Non-saline	Water (non-saline)	Water (non-saline)				NA
ERR5004377	15398996					13114.berry.2.s011	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004376	16409960					13114.berry.2.s010	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004368	22677348					13114.berry.2.s002	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004381	13551100					13114.berry.2.s015	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004399	148898					13114.bittleston.68.s013	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5004397	1269750					13114.bittleston.68.s011	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5004395	4978422					13114.bittleston.68.s009	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5004384	15564866					13114.berry.2.s018	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004375	24006558					13114.berry.2.s009	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004380	24957934					13114.berry.2.s014	Free-living	Non-saline	Sediment (non-saline)	Sediment (non-saline)				NA
ERR5004393	14608978					13114.bittleston.68.s007	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5004411	925548					13114.bowen.74.s010	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5004388	19599338					13114.bittleston.68.s002	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5004390	17435060					13114.bittleston.68.s004	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
